id,title,status,release_date,revenue,production_companies,genres
43781,Orchestra Wives,Released,1942-09-04,0,20th Century Fox,"Drama, Music, Romance"
237085,Inki at the Circus,Released,1947-06-20,0,Warner Bros. Pictures,Animation
83805,Black Samson,Released,1974-08-14,0,Warner Bros. Pictures,"Action, Drama"
83762,Father Of The Bird,Released,1997-01-01,0,Warner Bros. Pictures,"Animation, Family, Comedy"
184741,Cain and Mabel,Released,1936-09-26,0,Warner Bros. Pictures,"Comedy, Romance"
168031,Café Metropole,Released,1937-04-28,0,20th Century Fox,"Comedy, Drama"
55321,The Diary of Anne Frank,Released,1980-11-17,0,,"Drama, TV Movie"
236635,"Hold the Lion, Please",Released,1942-06-06,0,Warner Bros. Pictures,"Animation, Comedy"
236972,Trap Happy Porky,Released,1945-02-23,0,Warner Bros. Pictures,"Animation, Family, Comedy"
197746,Invasion of the Bunny Snatchers,Released,1992-05-27,0,Warner Bros. Pictures,"Animation, Comedy, Science Fiction"
197749,Box-Office Bunny,Released,1990-05-27,0,Warner Bros. Pictures,"Animation, Comedy"
197765,Portrait of the Artist as a Young Bunny,Released,1980-05-27,0,Warner Bros. Pictures,Animation
236004,Corn Plastered,Released,1951-03-02,0,Warner Bros. Pictures,Animation
117959,A Bell for Adano,Released,1945-06-21,0,20th Century Fox,"War, Drama"
84678,Dangerous Dan McFoo,Released,1939-07-15,0,Warner Bros. Pictures,Animation
56106,The Blue Yonder,Released,1985-11-10,0,Walt Disney Pictures,"Adventure, Science Fiction, TV Movie"
236538,Porky's Bear Facts,Released,1941-03-28,0,Warner Bros. Pictures,"Animation, Comedy"
42321,Circumstantial Evidence,Released,1945-04-20,0,20th Century Fox,"Crime, Drama"
134480,The Great Garrick,Released,1937-10-30,0,Warner Bros. Pictures,"Comedy, Romance"
259773,When the Legends Die,Released,1972-10-19,0,20th Century Fox,"Drama, Western"
236114,Two's a Crowd,Released,1950-12-29,0,Warner Bros. Pictures,Animation
236197,Wholly Smoke,Released,1938-08-26,0,Warner Bros. Pictures,"Animation, Comedy"
138172,The Voice of the Turtle,Released,1947-12-25,0,Warner Bros. Pictures,"Comedy, Romance"
45679,The System,Released,1953-04-18,0,Warner Bros. Pictures,Crime
130933,Hilda Crane,Released,1956-05-08,0,20th Century Fox,Drama
236427,The Timid Toreador,Released,1940-12-20,0,Warner Bros. Pictures,"Animation, Comedy"
52864,Special Agent,Released,1935-09-14,0,Warner Bros. Pictures,"Drama, Crime"
138341,Big City Blues,Released,1932-09-18,0,Warner Bros. Pictures,"Comedy, Drama"
43365,Stars and Stripes Forever,Released,1952-12-22,0,20th Century Fox,"Drama, Music"
218105,Home in Indiana,Released,1944-06-15,0,20th Century Fox,"Adventure, Drama, Romance"
237370,Knights Must Fall,Released,1949-07-16,0,Warner Bros. Pictures,"Animation, Comedy"
43157,Just Around the Corner,Released,1938-11-11,0,20th Century Fox,"Comedy, Music"
132635,Not by Chance,Released,2007-06-07,0,,Drama
234814,Mouse-Placed Kitten,Released,1959-01-23,0,Warner Bros. Pictures,"Animation, Family"
236875,Cavalcade of Dance,Released,1943-10-03,0,Warner Bros. Pictures,"Documentary, Music"
236971,Nasty Quacks,Released,1945-12-01,0,Warner Bros. Pictures,Animation
235011,Fox-Terror,Released,1957-05-10,0,Warner Bros. Pictures,Animation
149991,Banjo on My Knee,Released,1936-12-11,0,20th Century Fox,"Comedy, Romance"
252956,Bullet Scars,Released,1942-03-07,0,Warner Bros. Pictures,"Crime, Drama"
236813,Forty Boys and a Song,Released,1941-12-06,0,Warner Bros. Pictures,Documentary
226815,Birds of a Father,Released,1961-04-01,0,Warner Bros. Pictures,"Comedy, Animation, Family"
141871,The Miracle on 34th Street,Released,1955-12-14,0,,"TV Movie, Drama"
237274,Hare Splitter,Released,1948-09-25,0,Warner Bros. Pictures,"Animation, Comedy"
148021,Toward the Unknown,Released,1956-09-27,0,Warner Bros. Pictures,"Drama, History, Romance, War"
131785,A Dog of Flanders,Released,1959-03-17,0,20th Century Fox,"Drama, Family"
234756,West of the Pesos,Released,1960-01-23,0,Warner Bros. Pictures,"Animation, Comedy"
234700,Hoppy Daze,Released,1961-02-11,0,Warner Bros. Pictures,"Comedy, Family, Animation"
110603,The Three Musketeers,Released,1939-02-17,0,20th Century Fox,"Adventure, Action, Comedy"
81305,You're in the Navy Now,Released,1951-02-23,0,20th Century Fox,"Comedy, War, Drama"
695617,Alien: Covenant - Prologue: The Audi Lunar Quattro,Released,2017-04-27,0,20th Century Fox,Science Fiction
106826,Pillow to Post,Released,1945-06-09,0,Warner Bros. Pictures,Comedy
79887,Rings on Her Fingers,Released,1942-03-20,0,20th Century Fox,"Comedy, Crime, Romance"
107593,June Bride,Released,1948-10-29,0,Warner Bros. Pictures,"Romance, Comedy"
165853,Devil's Feud Cake,Released,1963-02-09,0,Warner Bros. Pictures,"Animation, Comedy, Family"
72471,Thunder Over the Plains,Released,1953-10-27,0,Warner Bros. Pictures,"Western, Action, War, Romance"
25498,Strange Triangle,Released,1946-05-17,0,20th Century Fox,"Adventure, Crime, Drama"
111794,20 Dates,Released,1998-01-01,0,20th Century Fox,"Romance, Comedy"
75771,Another Dawn,Released,1937-06-26,0,Warner Bros. Pictures,"Adventure, Drama, Romance"
176670,Shoot-Out At Medicine Bend,Released,1957-05-04,0,Warner Bros. Pictures,Western
99729,Central Airport,Released,1933-04-15,747000,Warner Bros. Pictures,Drama
177317,West Of Shanghai,Released,1937-10-30,0,Warner Bros. Pictures,"War, Adventure, Drama"
177214,Moby Dick,Released,1930-09-20,0,Warner Bros. Pictures,"Adventure, Drama, Romance"
171345,The Adventurous Blonde,Released,1937-11-13,0,Warner Bros. Pictures,"Romance, Comedy, Mystery"
90978,The Male Animal,Released,1942-03-12,0,Warner Bros. Pictures,"Comedy, Romance"
169953,Going Under,Released,1991-08-23,0,Warner Bros. Pictures,"Action, Adventure, Comedy"
316101,The Silver Whip,Released,1953-02-04,0,20th Century Fox,Western
99924,Espionage Agent,Released,1939-09-30,0,Warner Bros. Pictures,"Drama, War, Thriller, Romance"
170343,The Stripper,Released,1963-06-19,0,20th Century Fox,"Romance, Drama"
88972,Smart Blonde,Released,1937-01-02,0,Warner Bros. Pictures,"Mystery, Crime"
94565,The Wagons Roll at Night,Released,1941-04-25,0,Warner Bros. Pictures,"Drama, Romance"
174150,The Desert Song,Released,1943-12-17,0,Warner Bros. Pictures,"Music, Romance"
96797,Inside Out,Released,1975-10-19,0,Warner Bros. Pictures,"Comedy, Crime, Thriller"
173267,Housewife,Released,1934-08-11,0,Warner Bros. Pictures,Drama
97821,The Magnificent Dope,Released,1942-07-01,0,20th Century Fox,Comedy
171744,Bartholomew Versus the Wheel,Released,1964-02-29,0,Warner Bros. Pictures,Animation
4459,Night Without Sleep,Released,1952-09-26,0,20th Century Fox,"Thriller, Drama, Mystery"
174786,Cannery Woe,Released,1961-01-07,0,Warner Bros. Pictures,"Comedy, Family, Animation"
97586,Under Eighteen,Released,1932-01-02,0,Warner Bros. Pictures,"Drama, Romance"
306464,Seth & Alex's Almost Live Comedy Show,Released,2009-11-08,0,,"Animation, Comedy, Music"
184659,My Green Fedora,Released,1935-05-03,0,Warner Bros. Pictures,"Animation, Comedy"
83683,I Can Get It for You Wholesale,Released,1951-04-05,0,20th Century Fox,Drama
15478,The Abdication,Released,1974-10-03,0,Warner Bros. Pictures,"Drama, History"
106060,The Man Who Wouldn't Die,Released,1942-04-27,0,20th Century Fox,"Crime, Mystery"
86739,Of Fox and Hounds,Released,1940-12-07,0,Warner Bros. Pictures,Animation
334931,Dreams: Cinema of the Subconscious,Released,2010-12-07,0,Warner Bros. Pictures,Documentary
671119,Love Spell,Released,2021-10-14,0,,Comedy
203586,I Taw a Putty Tat,Released,1948-04-02,0,Warner Bros. Pictures,"Animation, Comedy"
68977,So Big,Released,1953-10-31,0,Warner Bros. Pictures,"Drama, Romance, Western"
36460,The Man with Bogart's Face,Released,1980-10-03,0,20th Century Fox,"Comedy, Thriller"
68439,The House in the Square,Released,1951-12-07,0,20th Century Fox,"Drama, Fantasy, Romance"
61471,The Buddy System,Released,1984-05-04,0,20th Century Fox,"Drama, Comedy, Romance"
157382,Swingtime in the Movies,Released,1938-12-24,0,Warner Bros. Pictures,"Comedy, Music"
65580,Four's a Crowd,Released,1938-08-04,0,Warner Bros. Pictures,"Comedy, Romance"
201978,Little Beau Porky,Released,1936-10-14,0,Warner Bros. Pictures,"Animation, Comedy"
67220,Hard Contract,Released,1969-04-30,1750000,20th Century Fox,"Crime, Romance"
35924,-30-,Released,1959-11-11,0,Warner Bros. Pictures,Drama
126922,Lawyer Man,Released,1932-12-24,0,Warner Bros. Pictures,"Drama, Romance"
121906,Strange Lady in Town,Released,1955-04-12,0,Warner Bros. Pictures,"Drama, Romance, Western"
201025,The Burly Man Chronicles,Released,2004-12-04,0,Warner Bros. Pictures,Documentary
204604,Lillian Russell,Released,1940-05-24,0,20th Century Fox,"Drama, Music"
71433,Dangerously They Live,Released,1941-12-24,0,Warner Bros. Pictures,"Drama, Romance, Thriller, War"
129697,Along the Way,Released,2012-08-10,0,,Drama
196693,The Girl from 10th Avenue,Released,1935-06-01,69,Warner Bros. Pictures,Drama
59977,Student Exchange,Released,1987-11-29,0,Walt Disney Pictures,"Comedy, Family, Romance, TV Movie"
268357,The Penguins of Madagascar: New to the Zoo,Released,2010-08-10,0,20th Century Fox,"Family, Animation, Comedy, Adventure"
118889,Kentucky,Released,1938-12-30,0,20th Century Fox,"Drama, Romance"
262780,Guns of the Timberland,Released,1960-02-01,0,Warner Bros. Pictures,Western
198581,The Boy from Oklahoma,Released,1954-02-27,0,Warner Bros. Pictures,Western
198980,Hare Lift,Released,1952-12-20,0,Warner Bros. Pictures,"Animation, Comedy"
60908,Breakthrough,Released,1950-11-17,0,Warner Bros. Pictures,War
267857,Phineas and Ferb: The Perry Files,Released,2012-06-05,0,Walt Disney Pictures,"Family, Animation"
181353,Kipps,Released,1941-06-28,0,20th Century Fox,"Comedy, Drama"
213695,The Beloved Brat,Released,1938-04-30,0,Warner Bros. Pictures,"Comedy, Drama"
174484,The Girl at the Ironing Board,Released,1934-08-22,0,Warner Bros. Pictures,Animation
172493,Kangaroo,Released,1952-05-16,0,20th Century Fox,"Adventure, Drama, Romance"
1849,Nine Hours to Rama,Released,1963-04-30,0,20th Century Fox,"History, Drama"
1864,Hello-Goodbye,Released,1970-07-12,0,20th Century Fox,Comedy
210103,Fuzzbucket,Released,1986-05-18,0,Walt Disney Pictures,"Adventure, Comedy, Family, TV Movie"
207408,The Fair Haired Hare,Released,1951-04-14,0,Warner Bros. Pictures,"Animation, Comedy"
179085,A Kiss in the Dark,Released,1949-03-25,0,Warner Bros. Pictures,Comedy
35671,Kaleidoscope,Released,1966-07-01,0,Warner Bros. Pictures,"Comedy, Crime"
176259,The Golden Arrow,Released,1936-05-23,0,Warner Bros. Pictures,"Family, Comedy"
436743,Vincent Price: The Versatile Villain,Released,1997-10-12,0,,Documentary
208216,Girls on Probation,Released,1938-10-22,0,Warner Bros. Pictures,"Crime, Drama"
208128,Independence Day,Released,1983-01-21,0,Warner Bros. Pictures,"Romance, Drama"
155208,Night Unto Night,Released,1949-06-10,0,Warner Bros. Pictures,"Romance, Drama"
25971,Slattery's Hurricane,Released,1949-08-11,0,20th Century Fox,"Adventure, Drama"
199151,The Very Thought of You,Released,1944-10-20,0,Warner Bros. Pictures,"Romance, Drama"
199072,Woman Obsessed,Released,1959-05-27,0,20th Century Fox,"Drama, Romance"
192550,Bloodhounds of Broadway,Released,1952-11-14,0,20th Century Fox,"Comedy, Music"
219494,Picador Porky,Released,1937-02-26,0,Warner Bros. Pictures,"Animation, Comedy"
26777,The Outcasts of Poker Flat,Released,1952-11-03,0,20th Century Fox,Western
42157,One Trick Pony,Released,1980-10-03,0,Warner Bros. Pictures,Drama
200386,Princess of the Nile,Released,1954-07-01,0,20th Century Fox,"Romance, Adventure, Fantasy"
42128,I Ought to Be in Pictures,Released,1982-03-26,0,20th Century Fox,"Drama, Comedy"
199749,Roughly Squeaking,Released,1946-11-23,0,Warner Bros. Pictures,"Animation, Family, Comedy"
40793,The Nickel Ride,Released,1975-01-15,0,20th Century Fox,"Crime, Drama"
28284,Parrish,Released,1961-05-04,4200000,Warner Bros. Pictures,"Drama, Romance"
161172,"Blue, White, and Perfect",Released,1942-01-06,0,20th Century Fox,"Crime, Mystery, Romance"
161951,Shuffle Off to Buffalo,Released,1933-07-08,0,Warner Bros. Pictures,"Animation, Comedy"
197768,Freeze Frame,Released,1979-11-27,0,Warner Bros. Pictures,"Animation, Comedy"
152237,Winning Your Wings,Released,1942-05-28,0,Warner Bros. Pictures,"Documentary, History, War"
43147,Blessed Event,Released,1932-09-10,0,Warner Bros. Pictures,"Drama, Comedy"
43188,The Pride of St. Louis,Released,1952-05-02,0,20th Century Fox,Drama
156970,While the Patient Slept,Released,1935-03-09,0,Warner Bros. Pictures,Mystery
34018,Lucky Me,Released,1954-04-09,0,Warner Bros. Pictures,"Comedy, Music, Romance"
43870,As You Like It,Released,1936-09-02,0,20th Century Fox,"Comedy, Romance, Drama"
184619,The Lady in Red,Released,1935-09-06,0,Warner Bros. Pictures,Animation
184532,Country Boy,Released,1935-02-09,0,Warner Bros. Pictures,"Animation, Comedy"
184799,Just Tell Me What You Want,Released,1980-01-18,0,Warner Bros. Pictures,"Comedy, Romance"
429976,Conni & Co 2 - Das Geheimnis des T-Rex,Released,2017-04-20,615194,Warner Bros. Pictures,"Adventure, Comedy, Family"
190074,Wings of the Morning,Released,1937-02-19,0,20th Century Fox,"Romance, Drama"
42609,Justine,Released,1969-08-06,0,20th Century Fox,"Drama, Mystery, Romance"
149116,Seven Cities of Gold,Released,1955-10-07,0,20th Century Fox,Adventure
158834,I Got Plenty of Mutton,Released,1944-03-11,0,Warner Bros. Pictures,"Animation, Comedy"
148678,'Til We Meet Again,Released,1940-04-20,0,Warner Bros. Pictures,"Romance, Drama"
188786,Strife with Father,Released,1950-04-01,0,Warner Bros. Pictures,"Animation, Family, Comedy"
165874,Wet Hare,Released,1962-01-20,0,Warner Bros. Pictures,Animation
279640,"Wait Till the Sun Shines, Nellie",Released,1952-06-27,0,20th Century Fox,Drama
113003,Margie,Released,1946-10-15,0,20th Century Fox,Comedy
359611,The Salzburg Connection,Released,1972-08-30,0,20th Century Fox,"Action, Thriller"
115549,Blue Denim,Released,1959-07-30,0,20th Century Fox,Drama
286396,Madonna: The Video Collection 93:99,Released,1999-11-02,0,Warner Bros. Pictures,Music
74631,The Hidden Hand,Released,1942-11-07,0,Warner Bros. Pictures,"Comedy, Drama, Horror, Mystery, Romance"
286868,Captain Thunder,Released,1930-12-27,0,Warner Bros. Pictures,"Western, Drama, Adventure, Music"
115111,"Goodbye, My Fancy",Released,1951-05-19,0,Warner Bros. Pictures,"Comedy, Romance"
126596,The Mudlark,Released,1950-10-03,0,20th Century Fox,Drama
61086,The Wild Bunch: An Album in Montage,Released,1996-11-01,0,Warner Bros. Pictures,Documentary
526306,Make a Bow and Kiss,Released,2017-11-11,0,Warner Bros. Pictures,"Romance, Drama"
62483,Mr. Belvedere Rings the Bell,Released,1951-08-01,0,20th Century Fox,Comedy
62433,Spectre,Released,1977-05-21,0,,"TV Movie, Horror"
62098,City of Chance,Released,1940-01-13,0,20th Century Fox,"Crime, Drama"
122190,Endurance,Released,1999-05-14,137124,Walt Disney Pictures,"Drama, Documentary"
275613,Broken Saints,Released,2001-02-23,0,,"Animation, Mystery, Science Fiction"
124429,Badman's Country,Released,1958-08-02,0,Warner Bros. Pictures,Western
124115,Four Wives,Released,1939-12-22,0,Warner Bros. Pictures,"Drama, Romance"
271561,The Blue Angel,Released,1959-09-04,0,20th Century Fox,Drama
101826,Hot Spot,Released,1945-07-15,0,Warner Bros. Pictures,Animation
101828,In the Aleutians,Released,1945-02-15,0,Warner Bros. Pictures,Animation
101842,Operation Snafu,Released,1945-10-15,0,Warner Bros. Pictures,Animation
101866,Tiger Town,Released,1983-10-09,0,Walt Disney Pictures,"Drama, Family, TV Movie"
100723,Fighting Tools,Released,1943-10-01,0,Warner Bros. Pictures,Animation
85286,Inside the Walls of Folsom Prison,Released,1951-05-18,0,Warner Bros. Pictures,"Crime, Drama"
86213,Moving Violation,Released,1976-07-16,0,20th Century Fox,"Drama, Comedy, Crime"
336157,"Murnau, Borzage and Fox",Released,2008-12-09,0,,Documentary
103207,A Tale of Two Mice,Released,1945-06-30,0,Warner Bros. Pictures,"Animation, Family"
95012,The Iron Mistress,Released,1952-11-19,0,Warner Bros. Pictures,"History, Drama, Action, Western"
95977,The Man Behind The Gun,Released,1953-01-31,0,Warner Bros. Pictures,Western
95724,Man Wanted,Released,1932-04-23,0,Warner Bros. Pictures,"Romance, Comedy, Drama"
94182,Torrid Zone,Released,1940-05-18,0,Warner Bros. Pictures,"Action, Adventure, Comedy, Romance"
96163,Ratboy,Released,1986-10-17,0,Warner Bros. Pictures,"Comedy, Crime, Drama"
94577,The Gay Sisters,Released,1942-08-01,0,Warner Bros. Pictures,"Drama, Romance"
99909,Angels Wash Their Faces,Released,1939-08-26,0,Warner Bros. Pictures,"Drama, Romance"
296104,I Was an Adventuress,Released,1940-05-10,0,20th Century Fox,"Drama, Comedy, Crime"
108245,Force of Arms,Released,1951-08-13,0,Warner Bros. Pictures,"War, Romance, Drama"
292632,Alice in Movieland,Released,1940-03-03,0,Warner Bros. Pictures,"Music, Drama"
292190,Fort Courageous,Released,1965-05-01,0,20th Century Fox,"Action, Western"
78213,Our Miss Brooks,Released,1956-04-24,0,Warner Bros. Pictures,Comedy
78317,The Great O'Malley,Released,1937-02-13,0,Warner Bros. Pictures,Drama
303657,Red Hot Tires,Released,1935-02-02,0,Warner Bros. Pictures,"Drama, Crime, Romance"
105882,Peeper,Released,1975-12-03,0,"20th Century Fox, 20th Century Fox","Comedy, Thriller, Mystery"
108222,Tin Pan Alley,Released,1940-11-29,0,20th Century Fox,"Drama, Romance, Music"
82092,Swing Your Lady,Released,1938-01-08,0,Warner Bros. Pictures,"Comedy, Music, Romance"
82239,Love Is News,Released,1937-02-26,0,20th Century Fox,"Comedy, Romance"
82237,"Thank You, Jeeves!",Released,1936-10-04,0,20th Century Fox,Comedy
81700,The Wool Cap,Released,2004-11-20,0,,"Drama, TV Movie"
234294,The Solid Tin Coyote,Released,1966-02-18,0,Warner Bros. Pictures,Animation
58076,Immortal Sergeant,Released,1943-04-29,0,20th Century Fox,"War, Drama"
234140,Raton Pass,Released,1951-04-07,0,Warner Bros. Pictures,Western
143838,The Mouthpiece,Released,1932-03-21,0,Warner Bros. Pictures,Drama
233710,The Man Without a Country,Released,1937-11-27,0,Warner Bros. Pictures,Drama
233693,Give Me Liberty,Released,1936-12-19,0,Warner Bros. Pictures,"Drama, History"
234753,The Dixie Fryer,Released,1960-09-24,0,Warner Bros. Pictures,"Comedy, Animation, Family"
240050,The Siege at Red River,Released,1954-05-01,0,20th Century Fox,"Action, War, Western"
143170,That Wonderful Urge,Released,1948-11-20,0,20th Century Fox,"Romance, Comedy"
